unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,mode,intensity,structural_plan_status,owner_chunk,chunk_binding_sha256,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes
U-0736d68c4842,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 19,1,307,312,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-0736d68c4842,5c826fd667c977db203cf2a6de37aa8b87bc950ab8cbd13fa677e312e68df7e6,U-f1457aeaa160,U-d50003f7319e,0,3,SKIPPED_PROTECTED,7164d62b2d6942d02ba6cf496777e0f9baacf94e7e62cfe4903061adcca6a73b,,,NOT_RUN,NOT_RUN,
U-d50003f7319e,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 20,1,313,318,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-d50003f7319e,b27f976efe8815a5e4dd80853d940f9702c26d798e12dff31f1148bb4d985aac,U-0736d68c4842,U-11a5e7d5a0f4,0,3,SKIPPED_PROTECTED,5d8fe021a67f9b1ca64926cdde89cf1dd7d06886791c0a119faa257e28ca5e12,,,NOT_RUN,NOT_RUN,
U-11a5e7d5a0f4,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 21,1,319,324,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-11a5e7d5a0f4,0994bf7d8157f42f1904cd264308c49eb3569e6337fd93efac481c9e21570d76,U-d50003f7319e,U-a1c9fced7ab8,0,3,SKIPPED_PROTECTED,5bbfb506587b75a5c0d82f640900f5e82bc057024acbd08a24e6c2cb0f887d04,,,NOT_RUN,NOT_RUN,
U-a1c9fced7ab8,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 22,1,325,330,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-a1c9fced7ab8,33da489e954d96c90c78d1b9a598b281e1aff5eb282b7c23cbe705acc714dfc0,U-11a5e7d5a0f4,U-9983e39d792f,0,3,SKIPPED_PROTECTED,378e9150e15fa27af45837609947f6ccb790912e18179c58e13e1d0e55ab1a8d,,,NOT_RUN,NOT_RUN,
U-9983e39d792f,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 23,1,331,336,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-9983e39d792f,b1c448e2f5ab0dceca8d8ca5e09517a294e6b4ac9155e67b9509a04160f22228,U-a1c9fced7ab8,U-de76ba4bc19b,0,3,SKIPPED_PROTECTED,3aadec4a7e5a901f804d9336a3824064ae7414d33099838b46c17eaea6e810b6,,,NOT_RUN,NOT_RUN,
U-de76ba4bc19b,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 24,1,337,342,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-de76ba4bc19b,d08ef5e3469493aa9188e5caad844a8f1c9585c355e0e5f359ae9f65488e8303,U-9983e39d792f,U-3428cf315ee0,0,3,SKIPPED_PROTECTED,563f03e79879e89d55abd401f907717f6d650b9c0584b902de67aef87301d43f,,,NOT_RUN,NOT_RUN,
U-3428cf315ee0,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 25,1,343,348,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-3428cf315ee0,51f09b63afd67024b10bc25fe10eb3585a18dba84b07dc5329920c6a752c3dae,U-de76ba4bc19b,U-cfc56d3b3a83,0,3,SKIPPED_PROTECTED,bf55cfa493ee0bb000e9c5732b606a5f0090a829449bc600e755327714d00d46,,,NOT_RUN,NOT_RUN,
U-cfc56d3b3a83,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 26,1,349,354,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-cfc56d3b3a83,fc3f09dc7071080c3c476bb0d2cd8165ea31302a739541b6a42b9b2b87314fd8,U-3428cf315ee0,U-9b143f85f487,0,3,SKIPPED_PROTECTED,fc37f46c1e4dd7445225f6e107f17acb913a75eaaa0ee69980aa48c6d6bcc1a7,,,NOT_RUN,NOT_RUN,
U-9b143f85f487,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 27,1,355,360,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-9b143f85f487,afa6e581aef0dd9e6172b1dedb476db6cf0739723bc83b208b78971b843db777,U-cfc56d3b3a83,U-e0cfd968e14e,0,3,SKIPPED_PROTECTED,ca4fccbe097e64c7213074bb9d13ca54e1ea46671dbaf9635f86519fea804f92,,,NOT_RUN,NOT_RUN,
U-e0cfd968e14e,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 28,1,361,366,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-e0cfd968e14e,da9c655a758c48c2eed05c61949dc5ed369dcc66dae127d77747ecd0984670ef,U-9b143f85f487,U-953ea2d9d91e,0,3,SKIPPED_PROTECTED,1ffd30a4d997d81f3c30dbda97994aa27fe79ab226c833af1b00e14ceae6fa8d,,,NOT_RUN,NOT_RUN,
U-953ea2d9d91e,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 29,1,367,372,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-953ea2d9d91e,86e752d643d0db5506536c5d6f2722daee54028fe0847194ccb58aa885a4c88f,U-e0cfd968e14e,U-e6b04cfd9681,0,3,SKIPPED_PROTECTED,6a995b822fc719df279e041f74c3d65daf02e03aac5f5ac33406c40a0d8391eb,,,NOT_RUN,NOT_RUN,
U-e6b04cfd9681,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 30,1,373,378,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-e6b04cfd9681,94c4daf9d7cce6c5f2a51f758be80d7ca0673ced5be67d5d097b131a31083265,U-953ea2d9d91e,U-01e4fb387a8f,0,3,SKIPPED_PROTECTED,b4c981cbf5ac578157b9805d0d136781ae01374a4d05d467e2b553fb5d2514b1,,,NOT_RUN,NOT_RUN,
U-01e4fb387a8f,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 31,1,379,384,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-01e4fb387a8f,6943c9f4aec7a9f373b92a22420c2ba77a2b7bc5b15e71c07ed19994980eb0e5,U-e6b04cfd9681,U-ef5c19e5a1d5,0,3,SKIPPED_PROTECTED,e0df0b1186bcc041d1fdcaf0fb8b9573fd3cd7b2140924d772d655460b59f20a,,,NOT_RUN,NOT_RUN,
U-ef5c19e5a1d5,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 32,1,385,390,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-ef5c19e5a1d5,5004cfaeb12027e711353147052a1c575876e853dcc7c4e112b3a9ff0b921a35,U-01e4fb387a8f,U-31f3a5802618,0,3,SKIPPED_PROTECTED,abeb0ec3b9ba6ccaf4de4ecf675ae2e0000277b8dc5c54899c1ed75118841256,,,NOT_RUN,NOT_RUN,
U-31f3a5802618,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 33,1,391,396,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-31f3a5802618,9821b4e5f6c62e2602d4a9bdbc3a192e335c1311012134dce5da8ab4e88d95ff,U-ef5c19e5a1d5,U-43ed2bc64d29,0,3,SKIPPED_PROTECTED,2a57519b84af18c1247f256228d064897b118cec9ad3aa5f511920f6c1f81a17,,,NOT_RUN,NOT_RUN,
U-43ed2bc64d29,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 34,1,397,402,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-43ed2bc64d29,10b922ab881de5d1ae8261bc17e18bcabe717a8fb3a41a78fa86c9bf77339ce9,U-31f3a5802618,U-4e810aa2f195,0,3,SKIPPED_PROTECTED,caacbd8b95710149e21e78ee326826487285fa7062b97394a57f547916238a12,,,NOT_RUN,NOT_RUN,
U-4e810aa2f195,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 35,1,403,408,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-4e810aa2f195,714432e42be4e1215904cc727bde5262027c4d0e9ab8bfb2f444f27db87fa4e6,U-43ed2bc64d29,U-6f84e3b14bb1,0,3,SKIPPED_PROTECTED,82534149cf40d58ae7808644de885efad7e30393b0fb2a46ca5bf862f0bad146,,,NOT_RUN,NOT_RUN,
U-6f84e3b14bb1,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 36,1,409,414,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-6f84e3b14bb1,20bd83670070857f1e210619bb7f9e3076cc35dbb018b007d8d0a4e748990e5a,U-4e810aa2f195,U-a6df5aba38f3,0,3,SKIPPED_PROTECTED,27d9a0da33605984408ba5d529a68cb00afc0dce2832b2d400a9e6a64b59ec28,,,NOT_RUN,NOT_RUN,
U-a6df5aba38f3,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 37,1,415,420,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-a6df5aba38f3,a199d0e5648894c77459fe8fe512e7366229e05b4813b5c16cee96f9c1b8a786,U-6f84e3b14bb1,U-126bf058e442,0,3,SKIPPED_PROTECTED,ecc123fed9c024c7b407a822a939752aca48964a5e8f065726ae30250077c291,,,NOT_RUN,NOT_RUN,
U-126bf058e442,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 38,1,421,426,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-126bf058e442,b7d5268270681b75f26db0e1e9ba214d1b000fc3e22ca70b7da283d3d655d1e6,U-a6df5aba38f3,U-8d4fc03de2af,0,3,SKIPPED_PROTECTED,16ff600c03c3f2a75eeeb20ca0c7da943a174b1f2d87dcf4a48d2e0686a5a8f3,,,NOT_RUN,NOT_RUN,
U-8d4fc03de2af,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 39,1,427,432,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-8d4fc03de2af,900ddf0be41536247700e066454448a2c4071b2b4965e77516218d20d1931d29,U-126bf058e442,U-21cfe8c4297e,0,3,SKIPPED_PROTECTED,0bc4c3f864d8cf3fc3459098ad6f31b1ec1622e974d10f1155b7c8e16a349ff1,,,NOT_RUN,NOT_RUN,
U-21cfe8c4297e,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 40,1,433,438,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-21cfe8c4297e,878bb423ba0a8ec25cbce87107d3d4f55132f1714cba9c5f33cc466b634d293d,U-8d4fc03de2af,U-93afd74d35c5,0,3,SKIPPED_PROTECTED,e03658a936b7339297889e65a76ac7298cae50ade9a3ec6ba22d83eb1b4b159f,,,NOT_RUN,NOT_RUN,
U-93afd74d35c5,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 41,1,439,444,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-93afd74d35c5,8053fc901cae24265d5f6c5268fd6b193a621eab7a8f6e1fce54ea31625c95b5,U-21cfe8c4297e,U-9879b57c16ba,0,3,SKIPPED_PROTECTED,47e0e7a7a46fd55026fabfc2cf292f8387c4f5467ecbc3fe9956195710a18371,,,NOT_RUN,NOT_RUN,
U-9879b57c16ba,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 42,1,445,450,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-9879b57c16ba,c0357ee39ffb0f95b9a6e54f43d051c41312d267c86f0b4964975f74195f9a63,U-93afd74d35c5,U-0ab933a5082c,0,3,SKIPPED_PROTECTED,0e86c5fef8df8ff83d971733d790a1b1b3664079eaf47cb246b99ebbaf884c13,,,NOT_RUN,NOT_RUN,
U-0ab933a5082c,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 43,1,451,456,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-0ab933a5082c,164e4a2a9a9d371a3656f38585e56a5d959c79cdf6620938316e67c0b05dff92,U-9879b57c16ba,U-138097b5c01e,0,3,SKIPPED_PROTECTED,c449410febdb1d901591a1512a0c85c1e419c837138218d5f4c9159781e16c07,,,NOT_RUN,NOT_RUN,
U-138097b5c01e,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 44,1,457,462,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-138097b5c01e,5a6737e8dc98863bbe7dadcdf9a75f3eb04d65651adf4cd0ac8e85527a60d125,U-0ab933a5082c,U-110820235d6e,0,3,SKIPPED_PROTECTED,4556778542c6d58c442773590aa15bdb18c5fb406a6a9a762aeb92d6dc056414,,,NOT_RUN,NOT_RUN,
U-110820235d6e,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 45,1,463,468,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-110820235d6e,e76b27696ad0d1ba31e97168200d654f81c8de5d0901dbc6ed86cacd12e09137,U-138097b5c01e,U-27103c40a44b,0,3,SKIPPED_PROTECTED,a456fef31b9e57399d1ecb9088272f61c11b7f2ce9998affee245e673dc1bf88,,,NOT_RUN,NOT_RUN,
U-27103c40a44b,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 46,1,469,474,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-27103c40a44b,94659b6d18207668a7c0840b3cd0a23825c20fb5c15a944272b29361e0b478e7,U-110820235d6e,U-57c7d1231868,0,3,SKIPPED_PROTECTED,eb694a87fc17d8d8387db2013f4d2ede05824d1bb166e83a65b3e30c99d0fc1e,,,NOT_RUN,NOT_RUN,
U-57c7d1231868,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 47,1,475,480,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-57c7d1231868,ab796d7a6b8720006646686972fab4734df2ab669c2f406f1cf9221f5bf6153a,U-27103c40a44b,U-637b27c2d234,0,3,SKIPPED_PROTECTED,ca8e6574c9ad97c7c4ca874afb20f1e33e48cc078333b33a5888df23ded3b466,,,NOT_RUN,NOT_RUN,
U-637b27c2d234,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 48,1,481,486,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-637b27c2d234,842b32627a273269c04106ab7f3f6f3bbf2f446ae365e5184a26b8fae36f0462,U-57c7d1231868,U-57e220fe2907,0,3,SKIPPED_PROTECTED,2f65c7ccf68b1595be73a9dbebba6f6eb822b06b19da4151656f3c1bd2000440,,,NOT_RUN,NOT_RUN,
U-57e220fe2907,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 49,1,487,492,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-57e220fe2907,e69a9a196410acd7f24f1fd40df361a39c7250df7b91e2ef0f0987b6b9539cb3,U-637b27c2d234,U-3f4a648a07d4,0,3,SKIPPED_PROTECTED,8b084a7849221874c5c4bcad47ba41214ec8975eecadfd326ac808f7fc2f951e,,,NOT_RUN,NOT_RUN,
U-3f4a648a07d4,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 50,1,493,498,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-3f4a648a07d4,5bdffffbd42b53fb233bd52b564e63801a3ed061e1bc8315780bb02a33df1263,U-57e220fe2907,U-62a83f9055ca,0,3,SKIPPED_PROTECTED,c266b9f28b2975cc14eaac6dfc3710d1dafa2d3982fd4565b1b63c10dc585728,,,NOT_RUN,NOT_RUN,
U-62a83f9055ca,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 51,1,499,504,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-62a83f9055ca,b8094b19f994654261878ec7b27ea2a2289dd624db8f10071a0ee40158bb2897,U-3f4a648a07d4,U-f863d405d0dd,0,3,SKIPPED_PROTECTED,b77bfaa19ca4a99a03571d60d2b62b58188b8f7c86c882186b0b67d0cb8a885c,,,NOT_RUN,NOT_RUN,
U-f863d405d0dd,F00001,GPT/Codex 中文风格深度语料报告 / 9. 真实脱敏原文证据 / 证据 52,1,505,510,6,GENERAL,GENERAL,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-general,1,DEFAULT,DEFAULT,SCENE_DEFAULT,GENERAL,3b4eeeaeb3af397378ead360550371ff4632cbce6fceca8923479c53de23a112,True,REWRITE,STRUCTURAL,NOT_RUN,U-f863d405d0dd,6513eec73fea6248390545fdfe009e7170e08d0d19b1ee333934d50fe45b98ec,U-62a83f9055ca,U-3c1ec83b73a1,0,3,SKIPPED_PROTECTED,d0e51dbb12f56dd1fc9e693e030e2169cbcc569bc6161e4bbca339c46a28558a,,,NOT_RUN,NOT_RUN,
