unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,mode,intensity,structural_plan_status,owner_chunk,chunk_binding_sha256,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes
U-c37af55ccd2a,F00001,机械振动 / 相互垂直的合成 / 同频率相互垂直简谐运动的合成,1,1625,1640,16,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-c37af55ccd2a,267383f33b6276fd541b623bcbff78207770c66dae4c31af196e5b5f07ae3d1a,U-3af0d2755471,U-9ae372a0372e,163,37,PENDING,e365dfc039eb0594ad4f27c91db1b80ae7c27a53f5d92f37736b0a347744d17f,,,NOT_RUN,NOT_RUN,
U-9ae372a0372e,F00001,机械振动 / 相互垂直的合成 / 不同频率相互垂直简谐运动的合成：李萨如图形,1,1641,1645,5,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-9ae372a0372e,7990bdd376a477ad432331c793c10167669529e7c92834cd6f9c4d5b298800f1,U-c37af55ccd2a,U-3d6c95c0687f,133,4,PENDING,82a8d358ae5529ae7b60c9ccd5d3c43dd178443247a21402b8d43cd9d6d725f5,,,NOT_RUN,NOT_RUN,
U-3d6c95c0687f,F00001,机械振动 / 阻尼振动,1,1646,1699,54,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-3d6c95c0687f,2b07e6a4c15aa522abc52d9fd58d24e635b1d38a4ebdd60e775e3b78a47fd445,U-9ae372a0372e,U-1a7d6fce24c1,38,14,PENDING,ec027ef4c29c8b07236fcfe1903a1ce37c9f0bff141d1dace3efa1bd15c12c54,,,NOT_RUN,NOT_RUN,
U-1a7d6fce24c1,F00001,机械振动 / 受迫振动,1,1700,1715,16,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-1a7d6fce24c1,e17d06fa1d78c6845a9c0393e3a05473ba54fcad1ce7c9cfd4d2b679728ba931,U-3d6c95c0687f,U-6f1216967d21,56,9,PENDING,67defe79e5e69e6b851bcb6328b0b4fce397808b4c93b4a2188c99a19f8e275a,,,NOT_RUN,NOT_RUN,
U-6f1216967d21,F00001,机械振动 / 共振,1,1716,1745,30,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-6f1216967d21,eb68a647e7c6aa0d21a54cb52f5bcbc0feb62e43f55124ff62a21a9b0ed959c8,U-1a7d6fce24c1,U-fc693b54bb06,310,27,PENDING,2a3fea32b24d8c55685106fa77c8d88dc619153603bd9ca530089e50d6c9ccdb,,,NOT_RUN,NOT_RUN,
U-fc693b54bb06,F00001,机械波,1,1746,1805,60,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-fc693b54bb06,b0801f69ff88c8a1058ce78713237d3ffe9fe03e729ba8ad5a298400309bb438,U-6f1216967d21,U-bdc4a7851ced,284,28,PENDING,3f06098f9a12e9ada164bdc8b5b3e159df12281a8dbc5f6f2948a2c442086085,,,NOT_RUN,NOT_RUN,
U-bdc4a7851ced,F00001,机械波 / 平面简谐波的波函数,1,1806,1928,123,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-bdc4a7851ced,8112043d490a2a1185dee51b1e99673baafad94b27510cad6c4f1984a06b4cc5,U-fc693b54bb06,U-1bfa9d80b5a1,817,107,PENDING,7c272af6d685306e182134dc0b33f997719718fe0bc5b3350aed82566be74976,,,NOT_RUN,NOT_RUN,
U-1bfa9d80b5a1,F00001,机械波 / 机械波的能量,1,1929,1985,57,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-1bfa9d80b5a1,6a3d3c428983dc423a36ade19ed5233cb290d852ba180b1d5161b5e66d3cc0d6,U-bdc4a7851ced,U-4a0799ab6445,654,44,PENDING,5c557c5fe6e35fe77bd646430c73a3b9fed956a28dfa7df1cff96f282bb147cc,,,NOT_RUN,NOT_RUN,
U-4a0799ab6445,F00001,机械波 / 惠更斯原理与波的衍射，波的反射和折射,1,1986,2005,20,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-4a0799ab6445,21ce16eda106a0cb891b7f0f946d822dd79429ec4e65db10b9b6e1b851db7770,U-1bfa9d80b5a1,U-54a5eebc08e3,225,6,PENDING,e8dc2149233e0dbdfb771b872165a0f93e3d2e9c9e59fd1859f21af759719f69,,,NOT_RUN,NOT_RUN,
U-54a5eebc08e3,F00001,机械波 / 波的叠加，干涉,1,2006,2086,81,COURSE,COURSE,,EXPLICIT,8d0f916d91b5753fd94d358c4b32e9a6c02b1f30120f43b4cbb2165dc1684450,2,0,0,scene-default-course,1,DEFAULT,DEFAULT,SCENE_DEFAULT,COURSE,e8271e953d604cab9c4b4c0b6dd670d69145c0e44ee46c1ea5d40410903ce16c,True,REWRITE,STRUCTURAL,NOT_RUN,U-54a5eebc08e3,e17d256dbb2fa4e73ac9154410aa1ab2e8473af12d8125c9ef88f65f8b09ddae,U-4a0799ab6445,U-b2e9683a3be0,353,41,PENDING,4758171713b1e7c4d0a797f9892f68a323187f0a059e098e46046f1874acceba,,,NOT_RUN,NOT_RUN,
